City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
593,Londiani,KE,2021-02-03 20:05:49,-0.165,35.5909,54.18,73,96,3.76
594,Manaure,CO,2021-02-03 20:05:49,11.7751,-72.4445,86.74,54,7,11.81
595,Nyurba,RU,2021-02-03 20:05:49,63.2842,118.3319,-23.76,86,100,3.98
596,Camana,PE,2021-02-03 20:05:49,-16.6228,-72.7111,74.37,66,96,6.55
597,Kushmurun,KZ,2021-02-03 20:05:49,52.4503,64.6311,31.37,99,100,4.03
598,Senanga,ZM,2021-02-03 20:05:49,-16.1167,23.2667,68.34,91,80,9.42
599,Saravan,AM,2021-02-03 20:05:49,39.7196,45.6483,32.0,86,20,2.55
600,Diego De Almagro,CL,2021-02-03 20:05:50,-26.3667,-70.05,85.39,14,0,13.62
601,Souillac,MU,2021-02-03 20:03:49,-20.5167,57.5167,78.8,89,75,4.61
602,Copiapo,CL,2021-02-03 20:05:14,-27.3667,-70.3333,68.0,64,0,13.8
603,Sagua La Grande,CU,2021-02-03 20:05:50,22.8067,-80.0756,75.2,41,1,8.05
604,Riyadh,SA,2021-02-03 20:01:26,24.6877,46.7219,69.8,30,0,4.61
605,Caluquembe,AO,2021-02-03 20:05:50,-13.7833,14.6833,64.08,72,74,1.54
606,Zeya,RU,2021-02-03 20:05:50,53.75,127.2667,-29.02,77,0,2.1
607,Pilar,BR,2021-02-03 20:05:51,-9.5972,-35.9567,82.4,69,20,13.8
608,Machali,CL,2021-02-03 20:05:51,-34.1833,-70.6667,86.0,20,0,5.37
609,Torbat-E Jam,IR,2021-02-03 20:05:51,35.244,60.6225,41.9,66,0,1.21
610,Coronado,US,2021-02-03 20:05:51,32.6859,-117.1831,68.0,72,40,8.05
611,Bolshoye Selo,RU,2021-02-03 20:05:51,57.7177,38.9334,18.61,97,100,6.62
612,Bow Island,CA,2021-02-03 20:05:51,49.8668,-111.3684,6.8,78,100,8.05
613,Bandar-E Lengeh,IR,2021-02-03 20:05:52,26.5579,54.8807,66.79,54,0,5.37
614,Carolina,PR,2021-02-03 20:04:08,18.3808,-65.9574,87.8,45,20,8.05
615,Tulum,MX,2021-02-03 20:05:52,20.2167,-87.4667,77.0,44,1,8.05
616,Gannan,CN,2021-02-03 20:05:52,47.9147,123.5031,-15.34,79,17,5.46
617,Gao,ML,2021-02-03 20:05:52,16.6362,1.637,73.94,14,0,10.18
618,Jumla,NP,2021-02-03 20:04:01,29.2747,82.1838,31.82,84,0,3.47
619,Haines Junction,CA,2021-02-03 20:05:53,60.7522,-137.5108,-18.4,69,100,0.89
620,Beipiao,CN,2021-02-03 20:05:53,41.7919,120.7792,7.21,78,0,3.56
621,Digha,IN,2021-02-03 20:05:53,21.6833,87.55,63.19,56,0,6.8
622,Kloulklubed,PW,2021-02-03 20:05:17,7.0419,134.2556,82.87,75,100,17.58
623,Primorsko-Akhtarsk,RU,2021-02-03 20:05:53,46.0497,38.1747,46.53,79,82,4.7
624,Le Vauclin,MQ,2021-02-03 20:05:53,14.5452,-60.8388,82.4,78,75,13.8
625,Olinda,BR,2021-02-03 20:04:57,-8.0089,-34.8553,82.4,61,40,8.05
626,Bethlehem,BR,2021-02-03 20:02:48,-1.4558,-48.5044,77.0,78,75,9.22
627,Petropavlovsk-Kamchatskiy,RU,2021-02-03 20:05:37,53.0452,158.6483,17.6,79,75,6.71
628,Half Moon Bay,US,2021-02-03 20:03:00,37.4636,-122.4286,57.2,71,1,5.75
629,Laguna,US,2021-02-03 20:03:48,38.421,-121.4238,55.99,71,90,10.36
630,Noumea,NC,2021-02-03 20:02:15,-22.2763,166.4572,78.01,99,99,9.13
631,Singaraja,ID,2021-02-03 20:05:54,-8.112,115.0882,78.1,80,100,2.13
632,Rovaniemi,FI,2021-02-03 20:05:54,66.5,25.7167,6.8,85,20,9.22
633,Atar,MR,2021-02-03 20:05:54,20.5169,-13.0499,72.97,19,0,0.67
634,Viedma,AR,2021-02-03 20:05:54,-40.8135,-62.9967,89.01,31,0,13.76
635,San Luis,AR,2021-02-03 20:04:54,-33.295,-66.3356,78.78,26,14,12.41
636,Karanja,IN,2021-02-03 20:05:55,20.4833,77.4833,65.79,26,0,8.72
637,Jinka,ET,2021-02-03 20:05:55,5.65,36.65,70.18,36,0,1.16
638,Muscatine,US,2021-02-03 20:05:55,41.4667,-91.1335,30.99,93,90,10.36
639,Vao,NC,2021-02-03 20:05:55,-22.6667,167.4833,77.95,87,98,24.2
